iso3c,year,gdp_const_2015_usd
LMC,2020,5999297450106.85
MEA,2020,3807095253349.17
MNA,2020,1959205740705.51
TMN,2020,1945168340705.51
MIC,2020,29980760375303.3
NAC,2020,21245132511861.9
INX,2020,..
OED,2020,49904033042891.9
OSS,2020,136119783585.283
PSS,2020,9150216946.6765
PST,2020,46658855185620.7
PRE,2020,1404548871519.11
SST,2020,201151751760.557
SAS,2020,2929264189582.9
TSA,2020,2929264189582.9
SSF,2020,1787715645906.05
SSA,2020,1694624371348.57
UMC,2020,23981462925196.5
WLD,2020,82803280050477.8
TSS,2020,1787715645906.05
